id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
14779331,naive compilation error in code,<p>I have this code:</p> <pre><code>#include&lt;iostream&gt; #include&lt;algorithm&gt; #define mod 1000000007 using namespace std; unsigned long long int pow(int); unsigned long long int binomialCoeff(int int ); int ij; int T[1000][1000]; int main() { unsigned long long int tknans; cin&gt;&gt;t; while(t--) { ans=0; cin&gt;&gt;n; int a[n]; for(i=0;i&lt;n;i++) cin&gt;&gt;a[i]; if(n%2==0) ans=(pow(n-1)-((binomialCoeff(nn/2))/2))%mod; else ans=pow(n-1)%mod; printf( %lld\n ans); } system( pause ); } unsigned long long int binomialCoeff(int naint rb) { for(i=0;i&lt;na-rb+1;i++) **T[i0]=1;** for(i=0;i&lt;rb+1;i++) **T[ii]=1;** for(j=1;j&lt;rb+1;j++) { for(i=j+1;i&lt;na-rb+j+1;i++) **T[ij]=T[i-1j-1]+T[i-1j];** } return (T[narb]); } unsigned long long int pow(int n) { int k; if(n==0) return 1; else if(n%2==0) {k=pow(n/2);return ((k%mod)*(k%mod))%mod;} else {k=pow(n/2);return ((((k%mod)*(k%mod))%mod)*2)%mod;} } </code></pre> <p>I have this algorithm: </p> <pre><code>2^(n-1) - ((1+(-1)^n)/4)*binomial(n n/2) </code></pre> <p>...<a href= http://www.codechef.com/FEB13/problems/LECARDS rel= nofollow >for this question</a>. </p> <p>But in my compiler I am getting compilation errors:</p> <pre><code>In function `long long unsigned int binomialCoeff(int int)': incompatible types in assignment of `int' to `int[1000]' invalid operands of types `int[1000]' and `int[1000]' to binary `operator+' invalid conversion from `int*' to `long long unsigned int' </code></pre>,14779377,1,5,,2/8/2013 18:49:48,0,2/8/2013 18:54:37,2/8/2013 18:54:37,,492901,user1657017,,,1,1,c++,162
585840,Implement map in javascript that supports object methods as mapped functions?,<p>I recently tried to use an implementation of map in javascript to create a bunch of items then apply them to an objects add method.</p> <p>Firstly with a bog standard implementation of map.</p> <pre><code>var map = function (fn a) { for (i = 0; i &lt; a.length; i++) { a[i] = fn(a[i]); } } </code></pre> <p>Setup.</p> <pre><code>var translateMenu = new Menu; var languages = [ ['Chinese'  'zh-CN']  ['German'  'de']  ['French'  'fr']  ['Portugese'  'pt']  ['Hindi'  'hi'] ]; </code></pre> <p>And my function... (not anonymous as it's later used when adding the translateMenu to mainMenu.)</p> <pre><code>var langItem = function (language subMenu) { return new MenuItem(language[0] 'http://translate.google.com/translate?u=www.example.com&amp;hl=en&amp;ie=UTF-8&amp;tl=en&amp;sl=' + language[1]   subMenu); } map ( langItem  languages ); </code></pre> <p>This all worked fine I now had an array of MenuItems to throw around.</p> <p>Trying to call <code>map( Menu.add  languages )</code> would result in internal variables of Menu being undefined and the call failing.<br /> Now I'm certain this has to do with the scope of the <code>Menu.add()</code> method so i thought if I passed in the object as well it might work. </p> <p>I tried creating a new map function that would accept objects and functions but had the same undefined error.</p> <pre><code>objMap (fn  obj  a) { for (i = 0; i &lt; a.length; i++) { obj.fn(a); } } objMap ( add  translateMenu  languages ); // failed </code></pre> <p>I worked around this by extending Menu with addAll() to take an array which works fine...</p> <pre><code>Menu.prototype.addAll = function (items){ for (i = 0; i &lt; items.length; i++) { this.add(items[i]); } } translateMenu.addAll( languages ); // yay! but I want a more elegant solution. </code></pre> <p>Anyway my question is <strong>how could I implement map (or a similar generic function) to actually support using object methods as my mapped functions?</strong>.</p>,585918,1,0,,2/25/2009 12:43:13,0,2/25/2009 13:06:27,,,,garrow,21095,,1,2,php|javascript|functional-programming|scope,3156
24290766,Hide Button until In App Purchase,<p>I have two View Controllers. ViewController1 is the Main Screen in the app. ViewController2 is an edit/purchase Screen. I need to hide a button on ViewController1 until it has been purchased via In App Purchase on ViewController2. Any suggestions on how I would go about doing that? </p> <p>I can't figure out how to get ViewController1 to know what is purchased on ViewController2</p> <p>Will post code if needed. </p>,24293991,1,3,,6/18/2014 16:32:15,0,6/20/2014 14:22:44,,,,user2714174,,,1,1,ios|uiviewcontroller|in-app-purchase,58
705150,ChannelFactory.CreateChannel and proxy instantiation is slow in WCF,<p>I have a client-server application in which the client communicates with the server using WCF (WCF is used both in the client and the server). My problem is that instantiating the auto-generated proxy in the client in the following way: <pre><code> new Service1Client() </code></pre>takes constantly 15.xxx seconds. I tried to solve this problem and came to the following results:</p> <p>1) Compiling and running the same code on other computers ends up in the same way (always 15.xxx seconds).</p> <p>2) Instantiating the proxy using <code>ChannelFactory.CreateChannel&lt; IService1 >()</code> doesn't help (it gives the same result). </p> <p>My guess is that whenever the channel factory creates a channel it tries to do something with a 15 seconds timeout and when it fails it continues with creation.</p> <p>By the way I use .Net 3.5 without SP1 and cannot upgrade to SP1 :(</p> <p>Thanks ahead</p>,705165,3,0,,4/1/2009 11:51:31,0,2/11/2011 5:48:51,,,,Andy,85629,,1,2,wcf,2789
7928412,Fastest way of converting IPv6 dotted format string to colon format ? C#,<p>What is the fastest way of converting the dotted format of the following IP from version 6 to colon format??</p> <p>128.91.45.157.220.40.101.10.10.1.252.87.22.200.31.255</p> <p>I just typed the IP above randomly.</p> <p>Thanks</p>,7928441,3,2,,10/28/2011 11:07:50,0,10/30/2011 14:09:43,,,,user349026,,,1,3,c#|ipv6|ipv4,828
200653,Looking for a room booking/hire calendar control for ASp.NET,<p>I'm looking to implement a room booking calendar using ASP.NET</p> <p>Before I go coding the whole thing myself I thought I'd ask to see if anyone knows of any good free or commercial components that do the following.</p> <p>Display a calendar in month view with the ability to colour code specific days to denote full partial or no availability.</p> <p>Click on a specific day to see a day view which would then display hourly availability (again colour coded available/not available) with the option to then click Book now beside available hours. </p> <p>Ideally this would be based on icalendar or some decent standard. It doesn't need to fancy ajax enabled or anything.</p> <p>Any help !!</p>,204137,4,0,,10/14/2008 10:25:22,0,10/22/2011 12:51:20,10/22/2011 12:51:20,,228755,Ed Bloom,22837,,1,0,asp.net|.net|calendar|icalendar|servercontrols,8857
19580268,Sever Sent Events Apache configuration,<p>I'm running a web application using server-sent events (eventsource). I've been working to properly set up the apache and PHP configuration files so that the program will accommodate all of my users and not timeout. I've already set the timeout to an appropriate amount of time in both PHP and apache but I'm worried about the Server limit Max Clients and Max Requests Per Child. I need to connect around 500 users to the php file that runs the eventsource and run a PHP script every time a message is sent to the server. The eventsource file seems to take up about a 1/4 MB of ram and a negligible amount of processing power. Can someone explain what these limits do and advise me on how best to set them?</p> <p>Thanks.</p>,20060590,1,0,,10/25/2013 2:47:18,1,9/2/2014 23:46:34,9/2/2014 23:46:34,,64046,user1710796,,,1,1,php|apache|configuration|server-sent-events,392
30255005,ScrollView Focus LinearLatout or others elements,<p>Have an activity with a ScrollView when an item selected you turn to another layout in View.Visible or vice versa but when I select an item that is a bit down as is state 3 image losing half information forcing the user to have to move your finger.</p> <p><img src= http://i.stack.imgur.com/4DtAR.png alt= http://i.imgur.com/3CV03LG.png ></p> <p>The question is: How I can do that LinearLayout requestFocus? </p> <ul> <li>Note: I already close layouts I just need the focus.</li> </ul> <p>I've tried</p> <p>Google : Android ScrollView focus edittext / elements / layout / onclick focus scroll  but not work .</p>,30255478,1,0,,5/15/2015 8:33:32,1,5/17/2015 14:00:41,5/17/2015 14:00:41,,3863656,user4902998,,,1,1,android|focus|scrollview,151
17260503,What is the meaning of the following SQL Server declaration: datetime2(7)?,<p>Inside a SQL Server query there is: <code>datetime2(7)</code>.<br> I know <code>datetime2</code> but I don't understand <code>(7)</code>. </p> <p>Can you explain the meaning of <code>(7)</code>? </p>,17260519,1,0,,6/23/2013 11:55:16,1,10/9/2015 14:54:28,10/9/2015 14:54:28,,1524477,user1485916,,,1,14,sql-server|datetime|sql-server-2012,5735
16695308,Writing startup script for Ubuntu,<p><strong>Note</strong>: I did consider putting this question on the <a href= http://askubuntu.com/ >AskUbuntu</a> site but believe it is a scripting/programming question at its core and thus deserves to be here on SO.</p> <p>I'm trying to use <a href= http://upstart.ubuntu.com/ rel= nofollow >upstart</a> to run a script every time I turn my Ubuntu desktop on. Specifically I want to ping my router every 30 seconds (for reasons outside the scope of this question).</p> <p>I read the <a href= http://upstart.ubuntu.com/getting-started.html rel= nofollow >upstart tutorial</a> and also read up on a few example articles from around the internet. I am planning on writing and saving the script to a file called <code>/etc/init/heartbeat.conf</code> which I <em>believe</em> is the correct location and file extension for upstart scripts (please correct me if I'm wrong).</p> <p>Here is the contents of that script (which I have hacked together from various tutorials/examples online):</p> <pre><code>start on started network-manager script ping -i 30 192.168.1.1 | cat &gt;&gt; ~/heartbeat/ping.log end script </code></pre> <p>When I start my machine I don't get any GUI/gnome-related errors and don't see anything in <code>/var/log/syslog</code> but I also don't see any <code>ping</code> output in <code>~/heartbeat/ping.log</code>. Where am I going astray? Thanks in advance!</p>,16744323,1,2,,5/22/2013 15:04:31,1,11/2/2013 20:52:55,11/2/2013 20:52:55,,1583,user1768830,,,1,2,linux|bash|upstart|startupscript,1781
3619458,Having trouble with this NSURL method,<p>Can anybody tell me excatly how I should execute this method on an NSURL object? </p> <pre><code>URLByResolvingSymlinksInPath </code></pre> <p>Compiler says that the method can't be found when I execute it. </p> <p>Thanks a lot. </p> <p>This is where I am trying to implement the code:</p> <pre><code>- (void)data { NSURL *url = [[NSURL alloc] initWithString: [[user data] objectAtIndex: 5]]; NSURL * url2 = [[NSURL alloc] init]; url2 = [url URLByResolvingSymlinksInPath]; NSData *newImage = [[NSData alloc] initWithContentsOfURL:url2]; NSImage *image = [[NSImage alloc] initWithData:newImage]; imageView.layer.masksToBounds = YES; imageView.layer.cornerRadius = 3.0; [imageView setImage:image]; [user autorelease]; } </code></pre>,3619633,1,4,,9/1/2010 15:01:04,1,9/1/2010 16:03:50,9/1/2010 16:03:50,user179169,,user179169,,,1,0,objective-c,161
297382,JQuery Slider not passing tenths value,<p>I have a JQuery slider that's working pretty well but for some reason it's not passing the tenths value.</p> <pre><code>$(document).ready(function(){ $( #scoreSlider ).slider({ 'steps': 40 'min': 1.0 'max': 5.0 'startValue': 3 'slide': function(e ui){ document.getElementById('div_score').innerHTML = ui.value; } }); }); </code></pre> <p>It appears that there are the right number of clicks on the slider but the passed value only has the whole number.</p> <p>Any ideas.</p>,297842,1,0,,11/17/2008 23:44:26,1,2/25/2010 15:52:10,,,,Ryan Smith,10420,,1,1,jquery|slider,3413
567710,Google image search,<p>In C# how can I extract the URL's of any images found when performing a search with Google? I'm writing a little app to get the artwork for my ripped cd's. I played around with the Amazon service but found the results I received were erratic. I can't be bothered to learn the whole Amazon API just for this simple little app though so thought I'd try Google instead.</p> <p>So far I've performed the search and got the result page's source but I'm not sure how to extract the URL's from it. I know I have to use Regex but have no idea what expression to use. All the one's I've found seem to be broken. Any help would be appreciated.</p>,567715,1,0,,2/19/2009 23:23:25,1,2/19/2009 23:25:51,,,,woodstock,54298,,1,1,c#|image,1246
